,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
1152,2.8809720581775866,0.7745966692414834,0.5,1.4832396974191326,0.34351128074635334,3.0,6.164414002968976,0.9980781532525397,1.7748239349298849,0.7280109889280518,3.1304951684997055,5
1057,2.756809750418044,0.648074069840786,0.5,1.9748417658131499,0.322490309931942,5.291502622129181,9.486832980505138,0.9989194161692924,1.7748239349298849,0.7549834435270749,3.0166206257996713,5
409,3.5355339059327378,0.6782329983125268,0.7,2.1213203435596424,0.2645751311064591,5.0990195135927845,7.0,0.9990495483208027,1.746424919657298,0.7549834435270749,3.0983866769659336,4
1383,2.8284271247461903,0.7745966692414834,0.469041575982343,1.449137674618944,0.282842712474619,5.0,10.246950765959598,0.9980631242561765,1.816590212458495,0.7,3.146426544510455,5
469,2.949576240750525,0.9055385138137416,0.1414213562373095,1.0954451150103321,0.2645751311064591,6.0,6.928203230275509,0.997597113067194,1.7888543819998317,0.7615773105863908,3.1304951684997055,5
208,2.792848008753788,0.6633249580710799,0.5291502622129182,1.6431676725154984,0.31622776601683794,4.242640687119285,9.746794344808963,0.9982985525382675,1.794435844492636,0.8185352771872451,3.0659419433511785,5
71,2.7748873851023217,0.8185352771872451,0.47958315233127197,1.449137674618944,0.2966479394838265,4.123105625617661,9.797958971132712,0.9980981915623331,1.8220867158288598,0.6928203230275509,3.082207001484488,5
1170,3.03315017762062,0.6,0.5830951894845301,1.2649110640673518,0.24899799195977465,2.23606797749979,3.4641016151377544,0.9983336115748082,1.7888543819998317,0.8185352771872451,3.24037034920393,6
1486,2.6076809620810595,0.8246211251235321,0.458257569495584,1.449137674618944,0.2645751311064591,3.0,4.795831523312719,0.9977274176848103,1.8384776310850235,0.7745966692414834,3.2093613071762426,5
352,2.7748873851023217,0.8154753215150046,0.0,1.5491933384829668,0.3,2.8284271247461903,4.358898943540674,0.9986991538997116,1.8083141320025125,0.8544003745317531,3.0495901363953815,5
969,2.588435821108957,0.7483314773547883,0.3,1.70293863659264,0.2810693864511039,2.6457513110645907,4.69041575982343,0.998343628216257,1.8601075237738274,0.7810249675906654,3.1937438845342623,5
715,2.6832815729997477,0.7,0.4242640687119285,1.6431676725154984,0.26267851073127396,3.605551275463989,5.830951894845301,0.9983486364992943,1.8138357147217055,0.6928203230275509,3.03315017762062,6
1553,2.701851217221259,0.8573214099741123,0.0,1.4832396974191326,0.282842712474619,4.242640687119285,5.291502622129181,0.9988243088751896,1.8466185312619388,0.7745966692414834,3.0659419433511785,5
1474,3.146426544510455,0.7071067811865476,0.7071067811865476,3.714835124201342,0.4527692569068708,6.928203230275509,9.055385138137417,1.0012092688344432,1.7776388834631178,0.8660254037844386,2.9664793948382653,5
1052,2.3664319132398464,0.7778174593052023,0.22360679774997896,1.5491933384829668,0.2701851217221259,4.358898943540674,5.0,0.9962830922985695,1.8867962264113207,0.7416198487095663,3.591656999213594,5
972,3.1780497164141406,0.6164414002968976,0.7071067811865476,1.5491933384829668,0.322490309931942,2.449489742783178,3.605551275463989,0.9982134040374333,1.794435844492636,0.806225774829855,3.40587727318528,7
1017,2.8284271247461903,0.4242640687119285,0.6082762530298219,0.9486832980505138,0.22135943621178655,6.0,10.44030650891055,0.9950226128083723,1.7,0.6633249580710799,3.5637059362410923,6
970,3.22490309931942,0.5099019513592785,0.6928203230275509,1.378404875209022,0.2569046515733026,2.449489742783178,3.1622776601683795,0.9986190464836929,1.8248287590894658,0.9327379053088815,3.3015148038438356,6
289,3.40587727318528,0.648074069840786,0.7280109889280518,1.816590212458495,0.324037034920393,5.744562646538029,9.899494936611665,1.000499875062461,1.7888543819998317,0.9746794344808963,3.03315017762062,5
628,2.949576240750525,0.7348469228349535,0.5099019513592785,1.5811388300841898,0.31144823004794875,2.6457513110645907,5.5677643628300215,0.9987992791347018,1.8083141320025125,0.7745966692414834,3.0495901363953815,6
1469,2.701851217221259,0.9899494936611666,0.22360679774997896,1.449137674618944,0.2469817807045694,4.47213595499958,7.0,0.9985239105800121,1.8193405398660252,0.7416198487095663,3.1144823004794873,3
585,2.756809750418044,0.714142842854285,0.4898979485566356,1.5491933384829668,0.30166206257996714,2.8284271247461903,6.164414002968976,0.9989994994993742,1.862793601019716,0.812403840463596,3.0983866769659336,6
149,2.8635642126552705,0.6324555320336759,0.6633249580710799,1.6733200530681511,0.29832867780352595,3.3166247903554,6.557438524302,0.998749217771909,1.8788294228055935,0.7810249675906654,3.24037034920393,6
1101,2.7202941017470885,0.7,0.5196152422706632,1.449137674618944,0.2664582518894845,3.7416573867739413,5.0,0.996935303818658,1.8303005217723127,0.7937253933193772,3.4641016151377544,6
671,2.8635642126552705,0.8544003745317531,0.458257569495584,1.3038404810405297,0.2720294101747089,2.23606797749979,3.605551275463989,0.9983987179478948,1.7888543819998317,0.7211102550927979,3.082207001484488,5
125,3.0,0.7874007874011811,0.2,1.378404875209022,0.382099463490856,5.196152422706632,9.486832980505138,0.9991996797437437,1.7776388834631178,0.8366600265340756,3.0659419433511785,5
44,2.6076809620810595,0.8185352771872451,0.1414213562373095,1.3416407864998738,0.22360679774997896,2.23606797749979,3.3166247903554,0.9980981915623331,1.865475810617763,0.7211102550927979,3.082207001484488,5
845,2.5298221281347035,0.8,0.458257569495584,1.3416407864998738,0.28460498941515416,3.7416573867739413,5.5677643628300215,0.9984437891038234,1.8947295321496416,0.812403840463596,3.1304951684997055,5
18,2.7202941017470885,0.7681145747868608,0.282842712474619,2.0976176963403033,0.29325756597230357,2.449489742783178,5.385164807134504,0.9986991538997116,1.8384776310850235,0.7071067811865476,3.0,4
200,3.0983866769659336,0.565685424949238,0.6855654600401044,1.1832159566199232,0.23664319132398465,3.0,4.898979485566356,0.9984738354108234,1.794435844492636,0.9055385138137416,3.2093613071762426,7
1377,2.280350850198276,0.7,0.5099019513592785,1.51657508881031,0.3,4.795831523312719,8.602325267042627,0.9976472322419383,1.9261360284258222,0.7874007874011811,3.492849839314596,6
738,3.0,0.6782329983125268,0.47958315233127197,1.6733200530681511,0.30331501776206204,5.291502622129181,10.198039027185569,0.9991496384426108,1.760681686165901,0.7483314773547883,3.03315017762062,5
1067,3.331666249791536,0.5567764362830022,0.7280109889280518,1.4832396974191326,0.2449489742783178,1.7320508075688772,3.1622776601683795,0.9978577052866807,1.7378147196982767,0.9110433579144299,3.3015148038438356,7
862,2.7386127875258306,0.648074069840786,0.565685424949238,1.6431676725154984,0.2588435821108957,2.6457513110645907,5.0,0.998138266975072,1.8,0.6633249580710799,3.22490309931942,5
1285,3.361547262794322,0.6082762530298219,0.7071067811865476,1.3416407864998738,0.3,4.47213595499958,6.855654600401044,0.9986691143717222,1.7748239349298849,0.7549834435270749,3.24037034920393,5
754,2.792848008753788,0.6928203230275509,0.8246211251235321,1.3038404810405297,0.6442049363362563,3.7416573867739413,5.656854249492381,0.9982785182502927,1.7578395831246945,1.0295630140987,3.0166206257996713,6
109,2.8460498941515415,0.8860022573334675,0.7211102550927979,1.4142135623730951,0.3492849839314596,6.082762530298219,12.36931687685298,0.9984487968844471,1.7916472867168918,0.8306623862918074,3.0495901363953815,5
1566,2.588435821108957,0.4,0.8,1.449137674618944,0.24289915602982237,4.898979485566356,7.211102550927978,0.9974667914271633,1.8275666882497066,0.8426149773176358,3.3466401061363023,6
947,2.8809720581775866,0.5291502622129182,0.6928203230275509,1.449137674618944,0.30495901363953815,2.449489742783178,3.4641016151377544,0.9970356061846537,1.8055470085267789,0.7874007874011811,3.521363372331802,7
1207,3.146426544510455,0.848528137423857,0.7416198487095663,1.3038404810405297,0.3687817782917155,4.898979485566356,7.211102550927978,0.9987592302452077,1.8303005217723127,0.9695359714832658,3.1622776601683795,5
217,2.8460498941515415,0.85146931829632,0.469041575982343,1.4832396974191326,0.2683281572999748,3.3166247903554,6.4031242374328485,0.9983486364992943,1.833030277982336,0.7416198487095663,3.0166206257996713,5
706,2.6457513110645907,0.8831760866327847,0.282842712474619,1.4142135623730951,0.30495901363953815,3.1622776601683795,4.358898943540674,0.9977975746613138,1.8439088914585775,0.6855654600401044,3.1622776601683795,5
273,2.898275349237888,0.8455767262643882,0.4472135954999579,1.5491933384829668,0.27568097504180444,3.1622776601683795,6.164414002968976,0.9986741210224684,1.8193405398660252,0.8,3.0659419433511785,5
1448,2.6267851073127395,0.7615773105863908,0.1,1.378404875209022,0.282842712474619,6.324555320336759,7.3484692283495345,0.9984137418926083,1.8439088914585775,0.8544003745317531,3.1144823004794873,5
1584,2.588435821108957,0.565685424949238,0.6633249580710799,1.5491933384829668,0.2469817807045694,4.898979485566356,5.830951894845301,0.9974166631854513,1.8138357147217055,0.8944271909999159,3.40587727318528,7
518,3.3015148038438356,0.458257569495584,0.7,1.6733200530681511,0.2966479394838265,3.3166247903554,5.656854249492381,0.9985990186255943,1.794435844492636,0.8246211251235321,3.420526275297414,6
547,3.255764119219941,0.5567764362830022,0.7,1.5811388300841898,0.2588435821108957,2.449489742783178,4.58257569495584,0.9993497886125758,1.8055470085267789,0.9273618495495703,3.271085446759225,6
27,2.8106938645110393,0.6557438524302001,0.458257569495584,1.2649110640673518,0.3255764119219941,3.1622776601683795,6.082762530298219,0.9982985525382675,1.7804493814764855,0.9539392014169457,3.082207001484488,5
170,2.8106938645110393,0.9407443861113389,0.17320508075688773,1.3416407864998738,0.24083189157584592,2.0,2.8284271247461903,0.9985990186255943,1.833030277982336,0.5744562646538028,3.0166206257996713,4
1331,2.792848008753788,0.9327379053088815,0.5099019513592785,1.9493588689617927,0.32710854467592254,5.5677643628300215,8.18535277187245,0.9983386199080951,1.8055470085267789,0.6782329983125268,3.03315017762062,5
1555,2.6457513110645907,0.7483314773547883,0.41231056256176607,1.3038404810405297,0.25495097567963926,3.872983346207417,4.898979485566356,0.9975670403536797,1.8547236990991407,0.8246211251235321,3.248076353782343,7
392,3.082207001484488,0.6082762530298219,0.7211102550927979,1.4142135623730951,0.2863564212655271,2.449489742783178,5.0990195135927845,0.9989994994993742,1.783255450012701,0.714142842854285,3.082207001484488,5
1146,2.792848008753788,0.7071067811865476,0.34641016151377546,1.3416407864998738,0.4219004621945797,2.449489742783178,4.58257569495584,0.997997995989972,1.8110770276274832,0.9327379053088815,3.1304951684997055,6
237,2.6832815729997477,0.8031189202104505,0.0,1.378404875209022,0.31144823004794875,3.872983346207417,6.244997998398398,0.9983736775376242,1.835755975068582,0.7615773105863908,3.03315017762062,6
836,2.588435821108957,0.5291502622129182,0.5291502622129182,1.5491933384829668,0.10954451150103323,6.0,10.0,0.9953089972465837,1.8055470085267789,0.6244997998398398,3.420526275297414,7
52,2.569046515733026,0.7071067811865476,0.2,1.449137674618944,0.260768096208106,2.449489742783178,3.7416573867739413,0.9977474630386188,1.841195263952197,0.8,3.0659419433511785,6
1303,2.8284271247461903,0.5291502622129182,0.6633249580710799,1.3416407864998738,0.28460498941515416,5.291502622129181,8.246211251235321,0.9975018796974771,1.833030277982336,0.812403840463596,3.3466401061363023,5
743,3.40587727318528,0.6403124237432849,0.7615773105863908,1.6733200530681511,0.30983866769659335,5.0,10.04987562112089,1.000119992800864,1.7691806012954132,0.7280109889280518,3.1622776601683795,5
334,2.8106938645110393,0.806225774829855,0.1,1.5811388300841898,0.2792848008753788,4.123105625617661,6.164414002968976,0.9981482855768475,1.8275666882497066,0.8602325267042626,3.420526275297414,7
212,3.40587727318528,0.6633249580710799,0.8,1.449137674618944,0.24289915602982237,2.23606797749979,3.872983346207417,0.9989994994993742,1.7916472867168918,0.8185352771872451,3.1937438845342623,6
428,3.0166206257996713,0.7211102550927979,0.5744562646538028,1.140175425099138,0.2645751311064591,3.0,5.477225575051661,0.9988993943335835,1.8,0.7745966692414834,3.0495901363953815,5
1180,2.8635642126552705,0.5916079783099616,0.5744562646538028,1.5491933384829668,0.27568097504180444,3.3166247903554,6.855654600401044,0.9979929859472961,1.8083141320025125,0.9,3.3166247903554,6
459,3.40587727318528,0.7615773105863908,0.812403840463596,1.4832396974191326,0.2720294101747089,3.1622776601683795,6.855654600401044,1.000399920031984,1.8027756377319946,0.7549834435270749,3.0,3
86,2.932575659723036,0.7,0.5291502622129182,1.378404875209022,0.33166247903553997,4.47213595499958,11.661903789690601,0.9985990186255943,1.711724276862369,1.396424004376894,3.146426544510455,6
1282,2.8106938645110393,0.8746427842267951,0.0,1.4142135623730951,0.28982753492378877,3.0,4.69041575982343,0.9980931820226006,1.8248287590894658,0.8246211251235321,3.3015148038438356,6
1452,2.569046515733026,0.7615773105863908,0.1414213562373095,1.4142135623730951,0.24899799195977465,6.082762530298219,7.280109889280518,0.9968650861576004,1.8303005217723127,0.8717797887081347,3.40587727318528,7
1077,2.932575659723036,0.6082762530298219,0.806225774829855,2.5298221281347035,0.282842712474619,1.7320508075688772,2.8284271247461903,0.9990845810040309,1.8083141320025125,0.7615773105863908,3.3166247903554,5
724,2.7386127875258306,1.0559356040971437,0.31622776601683794,1.760681686165901,0.29325756597230357,2.23606797749979,3.4641016151377544,0.9978977903573091,1.8814887722226779,0.7745966692414834,3.3466401061363023,4
945,3.1937438845342623,0.6633249580710799,0.648074069840786,1.4142135623730951,0.2664582518894845,2.6457513110645907,4.47213595499958,0.9978276404269427,1.772004514666935,0.8888194417315589,3.331666249791536,7
335,3.449637662132068,0.8336666000266533,0.7280109889280518,1.8439088914585775,0.35777087639996635,2.6457513110645907,4.58257569495584,0.999599919967984,1.7804493814764855,0.916515138991168,3.492849839314596,7
662,2.6832815729997477,0.7549834435270749,0.2449489742783178,1.2649110640673518,0.27568097504180444,3.0,5.196152422706632,0.9985990186255943,1.833030277982336,0.8366600265340756,3.0983866769659336,6
925,2.932575659723036,0.469041575982343,0.6,1.378404875209022,0.25298221281347033,7.280109889280518,8.774964387392123,0.9980180359091714,1.862793601019716,0.9327379053088815,3.3166247903554,7
68,3.0495901363953815,0.565685424949238,0.7549834435270749,1.4142135623730951,0.2720294101747089,5.196152422706632,8.06225774829855,0.9984487968844471,1.8110770276274832,0.8888194417315589,3.271085446759225,5
80,2.4899799195977463,0.6708203932499369,0.4472135954999579,1.2649110640673518,0.26267851073127396,1.7320508075688772,3.872983346207417,0.9978977903573091,1.8466185312619388,0.7483314773547883,3.03315017762062,5
444,2.3021728866442674,0.7549834435270749,0.1,1.3038404810405297,0.232379000772445,2.23606797749979,5.196152422706632,0.9966945369570358,1.8894443627691184,0.916515138991168,3.5355339059327378,7
432,3.449637662132068,0.6082762530298219,0.8306623862918074,1.51657508881031,0.2792848008753788,3.4641016151377544,4.898979485566356,0.9978977903573091,1.7320508075688772,0.806225774829855,3.5777087639996634,6
431,2.792848008753788,0.7416198487095663,0.5916079783099616,1.4832396974191326,0.2720294101747089,4.58257569495584,8.12403840463596,0.9986991538997116,1.8027756377319946,0.7483314773547883,3.03315017762062,5
775,2.6832815729997477,1.0,0.0,1.7320508075688772,0.31937438845342625,2.6457513110645907,4.0,0.9979278531036199,1.8520259177452134,0.6782329983125268,3.1622776601683795,5
1110,2.8809720581775866,0.7280109889280518,0.0,1.1832159566199232,0.2645751311064591,2.449489742783178,3.7416573867739413,0.9979629251630543,1.8027756377319946,0.8,3.1622776601683795,6
34,2.280350850198276,0.565685424949238,0.5,1.3416407864998738,0.3209361307176242,3.605551275463989,7.0710678118654755,0.9978476837674175,1.8384776310850235,0.7416198487095663,3.03315017762062,5
250,3.286335345030997,0.565685424949238,0.6633249580710799,1.2649110640673518,0.25099800796022265,4.0,6.082762530298219,0.9992497185388646,1.794435844492636,0.8831760866327847,3.1622776601683795,6
1389,2.588435821108957,0.6928203230275509,0.1414213562373095,1.4832396974191326,0.282842712474619,6.0,10.535653752852738,0.9976171610392436,1.760681686165901,0.7280109889280518,3.1144823004794873,5
597,3.449637662132068,0.7615773105863908,0.7615773105863908,1.378404875209022,0.2664582518894845,2.23606797749979,4.242640687119285,0.9989994994993742,1.7578395831246945,0.7937253933193772,3.1622776601683795,6
679,3.286335345030997,0.5099019513592785,0.6708203932499369,1.816590212458495,0.2449489742783178,4.47213595499958,7.0,0.9985990186255943,1.7691806012954132,0.7348469228349535,3.0983866769659336,5
1459,2.8106938645110393,0.4472135954999579,0.5916079783099616,1.3038404810405297,0.232379000772445,2.6457513110645907,3.872983346207417,0.9972863179649062,1.8220867158288598,0.8944271909999159,3.449637662132068,7
1520,2.5495097567963922,0.7280109889280518,0.2449489742783178,1.4142135623730951,0.25099800796022265,5.385164807134504,6.6332495807108,0.997441727621218,1.8384776310850235,0.9110433579144299,3.2093613071762426,6
380,2.8809720581775866,0.5099019513592785,0.648074069840786,1.4142135623730951,0.282842712474619,3.3166247903554,5.196152422706632,0.9986991538997116,1.7916472867168918,0.8944271909999159,3.0659419433511785,6
120,2.701851217221259,1.03440804327886,0.3,1.3038404810405297,0.4219004621945797,3.1622776601683795,9.433981132056603,0.9980981915623331,1.816590212458495,0.7549834435270749,3.0,5
710,3.255764119219941,1.0124228365658292,0.6557438524302001,1.6733200530681511,0.282842712474619,4.58257569495584,9.16515138991168,0.9992497185388646,1.7492855684535902,0.7549834435270749,3.1780497164141406,5
522,2.8635642126552705,0.6244997998398398,0.7,1.51657508881031,0.31464265445104544,6.855654600401044,11.532562594670797,0.9989494481704267,1.8384776310850235,0.99498743710662,3.1304951684997055,5
769,2.8106938645110393,0.848528137423857,0.1,1.378404875209022,0.27568097504180444,2.6457513110645907,5.656854249492381,0.9983386199080951,1.841195263952197,0.7348469228349535,3.0983866769659336,5
1175,2.5495097567963922,0.7810249675906654,0.0,1.4832396974191326,0.3082207001484488,6.928203230275509,7.681145747868608,0.9977023604261944,1.9,0.8366600265340756,3.391164991562634,6
1011,2.9832867780352594,0.565685424949238,0.5567764362830022,1.4142135623730951,0.2966479394838265,3.4641016151377544,4.358898943540674,0.9978476837674175,1.7804493814764855,0.7416198487095663,3.22490309931942,6
927,2.898275349237888,0.8185352771872451,0.43588989435406733,1.4832396974191326,0.30495901363953815,3.3166247903554,8.660254037844387,0.9986791276481151,1.7888543819998317,0.7681145747868608,3.03315017762062,4
884,2.9664793948382653,0.7810249675906654,0.43588989435406733,2.0,0.3065941943351178,5.477225575051661,8.306623862918075,0.9989344322827199,1.794435844492636,0.7071067811865476,3.1622776601683795,6
1167,2.8635642126552705,0.5744562646538028,0.6244997998398398,1.5811388300841898,0.2720294101747089,5.385164807134504,6.928203230275509,0.99763720860842,1.8220867158288598,0.938083151964686,3.521363372331802,7
195,2.792848008753788,0.7681145747868608,0.5744562646538028,1.4142135623730951,0.2720294101747089,4.898979485566356,10.954451150103322,0.9983987179478948,1.8027756377319946,0.7348469228349535,3.0659419433511785,5
768,2.6645825188948455,0.7681145747868608,0.1414213562373095,1.51657508881031,0.2863564212655271,4.898979485566356,9.695359714832659,0.9987191797497432,1.8841443681416772,0.7280109889280518,3.1144823004794873,6
1063,3.1937438845342623,0.5385164807134504,0.806225774829855,1.5491933384829668,0.27386127875258304,2.449489742783178,4.123105625617661,0.9978226295289159,1.794435844492636,0.7937253933193772,3.4351128074635335,6
424,2.7748873851023217,0.9797958971132712,0.4472135954999579,1.4142135623730951,0.216794833886788,3.872983346207417,7.745966692414834,0.9977474630386188,1.833030277982336,0.6633249580710799,3.3015148038438356,5
356,3.391164991562634,0.6403124237432849,0.7211102550927979,1.7320508075688772,0.282842712474619,5.385164807134504,7.416198487095663,1.0000499987500624,1.8055470085267789,0.938083151964686,3.3166247903554,5
1561,2.792848008753788,0.7745966692414834,0.5099019513592785,1.4142135623730951,0.282842712474619,5.5677643628300215,11.445523142259598,0.9981082105663694,1.7916472867168918,0.7211102550927979,3.146426544510455,5
913,3.0659419433511785,0.6284902544988268,0.6782329983125268,2.1447610589527217,0.3065941943351178,1.7320508075688772,3.1622776601683795,0.9981933680404814,1.8083141320025125,0.8,3.492849839314596,7
806,2.898275349237888,0.5,0.6244997998398398,1.4142135623730951,0.2024845673131659,2.0,3.1622776601683795,0.9969252730270208,1.8083141320025125,0.8426149773176358,3.5355339059327378,7
331,3.1937438845342623,0.6,0.8,1.70293863659264,0.3492849839314596,3.1622776601683795,6.4031242374328485,0.9989994994993742,1.797220075561143,0.812403840463596,3.5355339059327378,6
1277,2.6457513110645907,0.8306623862918074,0.0,1.378404875209022,0.33763886032268264,1.7320508075688772,3.1622776601683795,0.998178340778841,1.8303005217723127,0.7745966692414834,3.1144823004794873,6
1502,2.701851217221259,0.7648529270389177,0.4242640687119285,1.5491933384829668,0.2792848008753788,3.872983346207417,7.745966692414834,0.9981883589784044,1.8193405398660252,0.7348469228349535,3.1304951684997055,5
222,2.6076809620810595,0.7810249675906654,0.2,1.224744871391589,0.23874672772626646,2.23606797749979,3.1622776601683795,0.997622172969306,1.849324200890693,0.7745966692414834,3.082207001484488,5
1021,3.361547262794322,0.6,0.812403840463596,1.5491933384829668,0.3507135583350036,1.7320508075688772,2.8284271247461903,0.998208395075898,1.7888543819998317,0.7280109889280518,3.449637662132068,6
1047,2.6645825188948455,0.6557438524302001,0.41231056256176607,1.3416407864998738,0.2863564212655271,5.196152422706632,7.14142842854285,0.998168322478729,1.8681541692269406,0.8,3.22490309931942,5
1587,2.4083189157584592,0.7810249675906654,0.33166247903553997,1.3416407864998738,0.2569046515733026,4.242640687119285,5.291502622129181,0.9974116502227152,1.8841443681416772,0.812403840463596,3.3015148038438356,6
749,2.701851217221259,0.714142842854285,0.4242640687119285,1.449137674618944,0.2645751311064591,3.4641016151377544,5.291502622129181,0.9988393264184185,1.876166303929372,0.8544003745317531,3.082207001484488,6
1232,2.756809750418044,0.6557438524302001,0.5385164807134504,1.449137674618944,0.27386127875258304,4.358898943540674,8.12403840463596,0.9985890045459143,1.8439088914585775,0.8,3.082207001484488,5
1427,2.756809750418044,0.6403124237432849,0.5744562646538028,1.5811388300841898,0.2792848008753788,2.449489742783178,4.795831523312719,0.9978476837674175,1.816590212458495,0.7615773105863908,3.3466401061363023,5
1361,2.8809720581775866,0.9219544457292888,0.37416573867739417,1.5811388300841898,0.30495901363953815,3.605551275463989,7.3484692283495345,0.9986190464836929,1.833030277982336,0.7348469228349535,3.1780497164141406,5
1025,2.932575659723036,0.9110433579144299,0.0,1.6733200530681511,0.3082207001484488,4.123105625617661,6.557438524302,0.9991096035971229,1.8248287590894658,0.7745966692414834,3.22490309931942,6
1206,2.6832815729997477,0.6,0.6782329983125268,1.449137674618944,0.2720294101747089,4.898979485566356,6.6332495807108,0.9976672792068506,1.8439088914585775,0.9219544457292888,3.3166247903554,7
75,2.9664793948382653,0.6403124237432849,0.8,1.4832396974191326,0.30495901363953815,3.0,6.48074069840786,0.9992997548283498,1.8814887722226779,0.812403840463596,3.24037034920393,5
1196,2.8106938645110393,0.7615773105863908,0.47958315233127197,1.51657508881031,0.27568097504180444,4.795831523312719,9.695359714832659,0.9984287656112478,1.7916472867168918,0.7615773105863908,3.082207001484488,6
414,2.9664793948382653,0.7211102550927979,0.5830951894845301,1.6431676725154984,0.2949576240750525,4.898979485566356,11.045361017187261,0.9990995946350895,1.8055470085267789,0.7810249675906654,3.082207001484488,5
1572,2.701851217221259,0.8306623862918074,0.565685424949238,1.4832396974191326,0.26267851073127396,5.916079783099616,10.198039027185569,0.9981583040780656,1.8248287590894658,0.714142842854285,3.082207001484488,5
542,3.0495901363953815,0.8455767262643882,0.4898979485566356,1.449137674618944,0.2645751311064591,2.23606797749979,4.47213595499958,0.9982985525382675,1.7663521732655694,0.7681145747868608,3.146426544510455,5
567,2.949576240750525,0.8366600265340756,0.4898979485566356,1.5811388300841898,0.4753945729601885,2.23606797749979,3.872983346207417,0.9995498987044118,1.8220867158288598,0.7745966692414834,3.0,6
1116,2.6457513110645907,0.8306623862918074,0.2645751311064591,1.5811388300841898,0.30166206257996714,3.872983346207417,4.58257569495584,0.9978577052866807,1.8384776310850235,0.7745966692414834,3.361547262794322,6
1597,2.4289915602982237,0.8031189202104505,0.34641016151377546,1.4142135623730951,0.27386127875258304,5.656854249492381,6.6332495807108,0.9977324290610183,1.8894443627691184,0.8426149773176358,3.1937438845342623,5
963,2.9664793948382653,0.5196152422706632,0.6244997998398398,1.4142135623730951,0.31622776601683794,4.47213595499958,5.196152422706632,0.9977274176848103,1.7748239349298849,0.8306623862918074,3.3466401061363023,6
1476,3.146426544510455,0.7071067811865476,0.7071067811865476,3.714835124201342,0.4527692569068708,6.928203230275509,9.055385138137417,1.0012092688344432,1.7776388834631178,0.8660254037844386,2.9664793948382653,5
1182,3.1937438845342623,0.6324555320336759,0.6324555320336759,1.5811388300841898,0.260768096208106,6.4031242374328485,7.3484692283495345,0.9987692426181335,1.8384776310850235,0.9273618495495703,3.24037034920393,6
194,2.756809750418044,0.7416198487095663,0.458257569495584,1.4832396974191326,0.2664582518894845,2.6457513110645907,5.291502622129181,0.9981983770774224,1.8110770276274832,0.7416198487095663,3.1144823004794873,5
325,3.1622776601683795,0.7,0.4472135954999579,3.3166247903554,0.2664582518894845,3.605551275463989,7.0710678118654755,1.00074971896074,1.7776388834631178,0.8306623862918074,3.03315017762062,6
1278,2.8284271247461903,0.8455767262643882,0.469041575982343,1.51657508881031,0.27386127875258304,3.605551275463989,9.0,0.9984387812980824,1.8,0.7348469228349535,3.082207001484488,6
1568,2.6457513110645907,0.7483314773547883,0.36055512754639896,1.2649110640673518,0.27748873851023215,5.0,6.48074069840786,0.9981432762885296,1.8275666882497066,0.7681145747868608,3.03315017762062,5
728,2.5298221281347035,0.7549834435270749,0.1414213562373095,1.3416407864998738,0.2588435821108957,2.0,3.3166247903554,0.9984988733093293,1.8601075237738274,0.8246211251235321,3.082207001484488,5
88,3.0495901363953815,0.6244997998398398,0.6633249580710799,1.449137674618944,0.32710854467592254,5.830951894845301,11.180339887498949,0.9988993943335835,1.772004514666935,1.104536101718726,3.082207001484488,5
1066,2.569046515733026,0.7211102550927979,0.282842712474619,1.5491933384829668,0.2645751311064591,3.605551275463989,5.0990195135927845,0.9967848313452607,1.8439088914585775,0.848528137423857,3.5355339059327378,7
1354,2.6832815729997477,0.7615773105863908,0.17320508075688773,1.51657508881031,0.27748873851023215,2.6457513110645907,5.291502622129181,0.9978376621475058,1.8303005217723127,0.7211102550927979,3.1622776601683795,5
197,3.391164991562634,0.5477225575051661,0.7745966692414834,1.4142135623730951,0.2588435821108957,3.4641016151377544,5.196152422706632,0.9990495483208027,1.7635192088548397,0.9848857801796105,3.1780497164141406,6
144,2.280350850198276,0.5830951894845301,0.0,1.3416407864998738,0.22360679774997896,5.196152422706632,7.937253933193772,0.9957911427603682,1.9183326093250879,0.8888194417315589,3.7416573867739413,6
508,3.1622776601683795,0.7681145747868608,0.5567764362830022,1.4832396974191326,0.3,5.0990195135927845,7.874007874011811,0.9996999549864949,1.783255450012701,0.7937253933193772,3.1937438845342623,6
33,2.6267851073127395,0.7778174593052023,0.34641016151377546,3.271085446759225,0.2701851217221259,6.324555320336759,9.1104335791443,0.9996499387285531,1.857417562100671,0.7211102550927979,3.0659419433511785,6
826,2.7386127875258306,0.5196152422706632,0.5830951894845301,1.51657508881031,0.22360679774997896,2.0,2.8284271247461903,0.9975469913743412,1.8439088914585775,0.8,3.3166247903554,7
1054,2.8635642126552705,0.8,0.5196152422706632,1.4142135623730951,0.3082207001484488,2.23606797749979,8.774964387392123,0.9987341988737544,1.7691806012954132,0.7874007874011811,3.0166206257996713,6
827,2.6645825188948455,0.6782329983125268,0.37416573867739417,1.6733200530681511,0.27568097504180444,3.872983346207417,6.082762530298219,0.9981182294698359,1.833030277982336,0.7,3.271085446759225,5
1001,3.146426544510455,0.5916079783099616,0.6164414002968976,1.224744871391589,0.24083189157584592,5.5677643628300215,6.855654600401044,0.9983786856699215,1.8055470085267789,0.9055385138137416,3.255764119219941,7
